State_CA,Total intl calls,Total night calls,State_AK,High_service_calls,State_MT,Area code,State_MI,State_MO,State_NC,State_AR,Day_usage_ratio,State_DC,State_SC,State_FL,Charge_per_minute,State_IL,State_KY,Total intl charge,State_VA,International plan,Customer service calls,Total day charge,Total_minutes,Total_charge
0.0,-1.1610149548472792,1.266046925313041,0.0,-0.8812869377601523,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,2.3670024744393543,0.0,0.0,0.0,2.0586164826474396,0.0,0.0,-1.1873220067656232,0.0,-0.3314191088573093,-0.2680866261970203,1.2624524422031125,-0.8020161491710123,0.14643809999751922
0.0,1.0913785171683819,-1.1061061472534877,0.0,1.1347042117083506,0.0,-0.774104125217593,0.0,0.0,0.0,0.0,0.6703392629927565,0.0,0.0,0.0,0.6029618117053833,0.0,0.0,-0.17815177967037943,0.0,-0.3314191088573093,0.5270545466396656,0.0015033757683301505,-0.9227291654256192,-0.5675440705709638
0.0,0.3997496267618755,0.8086439284568561,0.0,1.1347042117083506,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,0.6185880030560373,0.0,0.0,0.0,0.7426230915062283,0.0,0.0,0.3985117878460033,0.0,-0.3314191088573093,1.1157811294741997,0.6868520333756699,0.28898611340282176,0.617165111013226
0.0,-2.008930784309938,-1.1061061472534877,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-1.925329600407682,0.0,0.0,0.0,-1.8001241889120596,0.0,0.0,0.8111850127066047,0.0,-0.3314191088573093,0.5270545466396656,-1.7126253395057358,-0.18647892541631547,-0.9823116287261822
0.0,0.3997496267618755,-0.3224592089226645,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,0.4462834841330054,0.0,0.0,0.0,0.27098839525268825,0.0,0.0,-0.42706462808624196,0.0,-0.3314191088573093,-1.5387473688879436,0.14612354708827485,-0.40101042964817946,-0.23361284668645832
0.0,0.3997496267618755,2.37304779558799,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-1.3438747462048943,0.0,0.0,0.0,-1.8156074562155562,0.0,0.0,-0.9760773452295091,0.0,-0.3314191088573093,0.5270545466396656,-0.30022746875268574,2.6716939277682092,1.04443134027598
0.0,0.7670284702032282,-1.0535029498605113,0.0,1.1347042117083506,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,1.2158002147328784,0.0,0.0,0.0,0.999011156081037,0.0,0.0,-0.46602224190381347,0.0,-0.3314191088573093,0.5270545466396656,0.763330382004225,-0.3597434245352166,0.1292525001074248
0.0,0.3997496267618755,-2.1170039173370747,0.0,-0.8812869377601523,0.0,-0.774104125217593,0.0,0.0,0.0,0.0,1.2312690447097925,0.0,0.0,0.0,1.2199692421058363,0.0,0.0,-0.5307389515735332,0.0,-0.3314191088573093,-1.5387473688879436,1.6927100716768269,1.0234543754488508,1.5674660033146925
0.0,-0.024955936380371014,-0.686762890035905,0.0,1.1347042117083506,1.0,-0.4721943118152499,0.0,0.0,0.0,0.0,0.5015146653793822,0.0,0.0,0.0,-0.021428162570564208,0.0,0.0,-0.951001802436343,0.0,-0.3314191088573093,1.1157811294741997,0.9470354005433012,0.9263465781337757,0.7836864751757352
0.0,0.3997496267618755,-0.3743611209801618,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-1.4095636775297313,0.0,0.0,0.0,-1.4986436895461328,0.0,0.0,1.573951392047539,0.0,-0.3314191088573093,-0.2680866261970203,-0.9237869282586639,0.9037980838348126,-0.03932505891637955
0.0,-0.5308106767876682,1.0631063903343954,0.0,-0.8812869377601523,0.0,-0.774104125217593,0.0,0.0,0.0,0.0,0.5172892994821839,0.0,0.0,0.0,0.4836270323254118,0.0,0.0,0.18184115010226007,0.0,-0.3314191088573093,-0.2680866261970203,2.1382898141214923,3.0545659104688463,2.972468639640629
0.0,0.7670284702032282,-0.42630927081288494,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.016624726938527186,0.0,0.0,0.0,-0.2362552636596943,0.0,0.0,-0.15173477682017744,0.0,-0.3314191088573093,0.5270545466396656,-0.011536798420309177,-0.00018379711282565282,-0.11716499201427899
0.0,0.3997496267618755,0.5020811259798657,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-1.1624108871114636,0.0,0.0,0.0,-0.643921981815124,0.0,0.0,0.4667166096212156,0.0,-0.3314191088573093,-0.2680866261970203,-0.9345582287747306,0.16286190557724267,-0.17685611836372095
0.0,-0.024955936380371014,0.24555318508685584,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,0.04327984568303022,0.0,0.0,0.0,-0.21847938782643556,0.0,0.0,0.5077511107771406,0.0,-0.3314191088573093,-0.2680866261970203,-0.0332673316744899,-0.14055246599039786,-0.22794123405632397
0.0,-1.1610149548472792,0.399588502945408,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.23140135889970853,0.0,0.0,0.0,0.250322435525288,0.0,0.0,1.6890330496244932,0.0,-0.3314191088573093,0.5270545466396656,-0.27637814361690055,-0.17664307313882516,-0.0431259532359608
0.0,0.3997496267618755,1.670330025315781,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.240249051439562,0.0,0.0,0.0,-0.24224989547856843,0.0,0.0,0.8389860319640997,0.0,-0.3314191088573093,0.5270545466396656,-0.4518750411457671,-0.5244775540227589,-0.5647358676955158
0.0,-1.1610149548472792,0.6044192818574117,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.027102664850966837,0.0,0.0,0.0,-0.4559980105368231,0.0,0.0,-0.25715846938755116,0.0,3.017327526610859,-1.5387473688879436,0.13850782877859869,0.31448796061418816,0.03963132934102876
0.0,-1.1610149548472792,0.19412743877070232,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.5223761218533481,0.0,1.0,0.0,-0.944577718167823,0.0,0.0,-2.142847295054333,0.0,-0.3314191088573093,-1.5387473688879436,0.321408125784731,1.767321360225844,0.9352760047051125
0.0,-0.5308106767876682,0.29693833855701013,0.0,1.1347042117083506,0.0,-0.774104125217593,0.0,0.0,0.0,0.0,-1.3860324330304095,0.0,0.0,0.0,-1.4859677943464953,0.0,0.0,-0.46602224190381347,0.0,-0.3314191088573093,0.5270545466396656,-1.230234264084149,-0.1328916792010788,-0.8016405848444524
0.0,1.0913785171683819,-1.31707727891926,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-1.079986072292029,0.0,0.0,0.0,-1.1871327895860548,0.0,0.0,0.8389860319640997,0.0,-0.3314191088573093,0.5270545466396656,-1.0421981210079414,-0.33473921916403104,-0.8211484891032754
0.0,0.3997496267618755,0.5020811259798657,0.0,-0.8812869377601523,0.0,-0.4721943118152499,1.0,0.0,0.0,0.0,0.3076942082279442,0.0,0.0,0.0,0.4749164855372773,0.0,0.0,2.762388373599067,0.0,3.017327526610859,-0.2680866261970203,0.6868520333756699,0.7845116094159169,0.9304092328891099
0.0,-1.1610149548472792,-0.6345752148091685,0.0,1.1347042117083506,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,-0.9345062001880111,0.0,0.0,0.0,-0.6476554027235856,0.0,0.0,0.6175819154529155,0.0,-0.3314191088573093,1.9817638369945358,-1.0421981210079414,-0.6420550902548811,-0.8341469764439534
0.0,-0.5308106767876682,-2.8786707919087675,0.0,-0.8812869377601523,0.0,-0.774104125217593,0.0,0.0,0.0,0.0,-2.279671143420421,0.0,0.0,0.0,-1.239659082833876,0.0,0.0,0.7695503103194159,0.0,-0.3314191088573093,-0.2680866261970203,-2.1794857245976624,-0.9738464136184107,-1.3348902404921337
0.0,0.7670284702032282,1.0631063903343954,0.0,-0.8812869377601523,0.0,-0.774104125217593,0.0,0.0,0.0,0.0,0.09114567294529631,0.0,0.0,0.0,-0.3655131156653935,0.0,0.0,0.6865229429911451,0.0,-0.3314191088573093,-0.2680866261970203,-0.225410435368883,-0.5795490924863979,-0.6638135068317619
0.0,-0.5308106767876682,-0.686762890035905,0.0,1.1347042117083506,0.0,-0.774104125217593,0.0,0.0,0.0,0.0,1.2353291705673113,0.0,0.0,0.0,1.0330206165480864,0.0,0.0,-0.9133019089968359,0.0,-0.3314191088573093,0.5270545466396656,0.30506744656348606,-1.0524640167401695,-0.5197722510562577
0.0,0.3997496267618755,-1.8487072308373587,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,0.668382517674848,0.0,0.0,0.0,0.3669184735000534,0.0,0.0,-2.2321479105976034,0.0,-0.3314191088573093,-0.2680866261970203,0.6628241023151338,0.17611636979186274,0.3273482459328104
0.0,0.3997496267618755,1.1646451555548645,0.0,-0.8812869377601523,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,0.8263387737701836,0.0,0.0,0.0,0.8384653373625575,0.0,0.0,1.0626627552972878,0.0,3.017327526610859,-1.5387473688879436,1.2438173306316012,0.9105612512171785,1.2458884591031516
0.0,-0.024955936380371014,-1.741871575580376,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.8001045439396605,0.0,0.0,0.0,-0.8225102150797459,0.0,0.0,0.8389860319640997,0.0,-0.3314191088573093,1.1157811294741997,-0.5546561709451772,0.3067245589224097,-0.14844405584534648
0.0,-0.024955936380371014,0.7066059314657602,0.0,-0.8812869377601523,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,-0.2512127432125071,0.0,0.0,1.0,-0.09813226345732988,0.0,0.0,-0.25715846938755116,0.0,-0.3314191088573093,-0.2680866261970203,-0.6940563661402037,-1.005746039671855,-0.9185039771148504
0.0,0.3997496267618755,0.9105360248966428,0.0,-0.8812869377601523,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,0.21466459085829848,0.0,0.0,0.0,0.3018569537858851,0.0,0.0,2.3163312495952697,0.0,-0.3314191088573093,-0.2680866261970203,0.24081351825597827,0.10769050069723451,0.2343954672539949
0.0,0.3997496267618755,-1.5289803237871125,0.0,-0.8812869377601523,0.0,-0.774104125217593,0.0,0.0,0.0,1.0,-0.0026860008288961267,0.0,0.0,0.0,0.24508190347350672,0.0,0.0,-0.25715846938755116,0.0,-0.3314191088573093,-1.5387473688879436,-0.8030603380801429,-1.5431659946134217,-1.2663710624404376
0.0,0.7670284702032282,0.09115248264884518,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.1130662529788613,0.0,0.0,0.0,-0.33300830606545617,0.0,0.0,-0.17815177967037943,0.0,-0.3314191088573093,0.5270545466396656,0.19182732819932619,0.5794578884177436,0.32255151206898003
0.0,0.3997496267618755,0.5532693246754198,0.0,-0.8812869377601523,0.0,-0.774104125217593,0.0,0.0,0.0,0.0,1.5468400772403732,0.0,0.0,0.0,1.7351864914451325,0.0,0.0,-0.25715846938755116,0.0,-0.3314191088573093,-0.2680866261970203,1.6861167236002546,0.5895160153150103,1.4236197901354164
0.0,0.3997496267618755,-0.686762890035905,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.04738761669432076,0.0,0.0,0.0,-0.5420954495841801,0.0,0.0,1.0345808862426713,0.0,-0.3314191088573093,-1.5387473688879436,-1.357841033705136,-2.523565314271566,-2.3572025412026063
0.0,-1.1610149548472792,1.8214093839399104,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,1.6462115478148296,0.0,0.0,0.0,1.5271360276939117,0.0,0.0,2.2279353484972337,0.0,-0.3314191088573093,-1.5387473688879436,1.0345898657746189,-0.4346345670558112,0.292824715119897
0.0,-0.024955936380371014,1.113893047674135,0.0,-0.8812869377601523,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,0.24950080533801863,0.0,0.0,0.0,0.0834912067832095,0.0,0.0,0.548868786329227,0.0,-0.3314191088573093,-1.5387473688879436,0.24952409007137924,0.07022532156028603,0.09585817054416361
0.0,-0.024955936380371014,1.1646451555548645,0.0,-0.8812869377601523,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,-0.160173447805457,0.0,0.0,0.0,-0.5835745369575005,0.0,0.0,-1.0883394810962803,0.0,-0.3314191088573093,-0.2680866261970203,0.5481997627051169,1.4165490081241952,0.8730218501050048
0.0,0.7670284702032282,0.29693833855701013,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,0.5133407108460947,0.0,0.0,0.0,0.318515100291396,0.0,0.0,-0.6080446506763834,0.0,-0.3314191088573093,-0.2680866261970203,0.6617320166538129,0.4022224698869697,0.5052314475498589
0.0,-0.024955936380371014,0.19412743877070232,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,0.31240342532205156,0.0,0.0,0.0,0.26842118322046554,0.0,0.0,0.28987226605223393,0.0,-0.3314191088573093,-0.2680866261970203,0.1722380113383161,-0.16680420012012437,-0.026018853769339944
0.0,2.112638468278131,-0.1153035630727398,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.032522990796370374,0.0,0.0,0.0,-0.10342038364130672,0.0,0.0,-0.17815177967037943,0.0,-0.3314191088573093,-0.2680866261970203,0.5481997627051169,1.1491462232195817,0.9284626740686769
0.0,-0.024955936380371014,-0.6345752148091685,0.0,-0.8812869377601523,0.0,-0.774104125217593,0.0,0.0,0.0,0.0,2.620003863501676,0.0,0.0,0.0,2.5688494263112105,0.0,0.0,-0.2834120518606237,0.0,-0.3314191088573093,-0.2680866261970203,2.041385757570432,-0.0901769344910046,1.1352707407540745
0.0,-0.024955936380371014,-0.5303464522551272,0.0,-0.8812869377601523,0.0,-0.774104125217593,0.0,0.0,0.0,0.0,0.07148553049217303,0.0,0.0,0.0,0.5888216767323703,0.0,0.0,-0.4010400935457665,0.0,3.017327526610859,-0.2680866261970203,-0.5546561709451772,-1.171013164537597,-0.8025698089784153
0.0,1.0913785171683819,1.7710806658624403,0.0,1.1347042117083506,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,1.3836192529979905,0.0,0.0,0.0,1.0916364083139785,0.0,0.0,-1.4192721637517987,0.0,-0.3314191088573093,0.5270545466396656,1.4203843397861384,0.4100069141064524,0.9090018023079692
0.0,-0.5308106767876682,0.399588502945408,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,0.6277036390053563,0.0,0.0,0.0,0.9290991557768941,0.0,0.0,-0.25715846938755116,0.0,-0.3314191088573093,-0.2680866261970203,0.6617320166538129,0.23139856086659302,0.6567998331637998
0.0,-0.5308106767876682,-0.582436599042809,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,0.7248610093725953,0.0,0.0,0.0,1.399771516127429,1.0,0.0,-0.15173477682017744,0.0,-0.3314191088573093,1.1157811294741997,0.17550269155797366,-0.7033533649067238,-0.02982111444831265
0.0,-0.024955936380371014,-0.47830419747976943,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.3498792720490827,0.0,0.0,0.0,-0.35606394295244415,0.0,0.0,0.6865229429911451,0.0,3.017327526610859,-1.5387473688879436,-0.125578473222321,0.3622151367266309,0.1292525001074248
0.0,1.0913785171683819,1.8214093839399104,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.23666999554993146,0.0,0.0,0.0,-0.8272260893687358,0.0,0.0,-1.1502934829092464,0.0,-0.3314191088573093,0.5270545466396656,0.2647689734864062,0.9759994529541768,0.3811111532359253
0.0,-1.1610149548472792,-0.47830419747976943,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.20891812279136895,0.0,0.0,0.0,-0.13235750624506293,0.0,0.0,0.8389860319640997,0.0,-0.3314191088573093,0.5270545466396656,0.09608572637982764,0.5627004811862331,0.41282667787734617
0.0,-1.1610149548472792,-0.06362515471940547,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-1.4575340103220389,0.0,0.0,0.0,-1.2159644388798982,0.0,0.0,-0.5048842991327748,0.0,-0.3314191088573093,-0.2680866261970203,-1.378194901514385,-0.40643617768736445,-0.8888663953519796
0.0,-1.1610149548472792,-0.2706030074004629,0.0,-0.8812869377601523,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,-1.000355912021558,0.0,0.0,0.0,-1.3351403734988505,0.0,0.0,-0.5048842991327748,0.0,-0.3314191088573093,-0.2680866261970203,-1.0701622854820028,-0.5795490924863986,-1.0717823814177563
0.0,-0.5308106767876682,-0.2187920006131281,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,0.01781782328569014,0.0,0.0,1.0,-0.045589925144774814,0.0,0.0,-0.36192454022605475,0.0,-0.3314191088573093,0.5270545466396656,0.03737097777582304,0.037202524466674845,0.005364653651833046
0.0,-1.1610149548472792,-1.0009540842248095,0.0,-0.8812869377601523,0.0,-0.774104125217593,0.0,0.0,0.0,0.0,-0.2638440674090737,0.0,1.0,0.0,0.42357877488285445,0.0,0.0,-2.19877727563834,0.0,-0.3314191088573093,-1.5387473688879436,-1.0292884525417645,-1.666647151621236,-1.3175481791436574
0.0,0.7670284702032282,1.316697175924887,0.0,-0.8812869377601523,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,0.2046151995517223,0.0,0.0,0.0,-0.04270854678769491,0.0,0.0,-0.4010400935457665,0.0,-0.3314191088573093,-1.5387473688879436,0.6355243973141878,0.8688739464936726,0.7226175513779207
0.0,-0.024955936380371014,-0.9484588326346032,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.22805033267352012,0.0,0.0,0.0,-0.12150836978781358,0.0,0.0,0.10122242508471235,0.0,-0.3314191088573093,-0.2680866261970203,0.19400410170214943,0.8081142363973616,0.6277951474941011
0.0,-0.5308106767876682,-0.06362515471940547,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,1.2759493230686718,0.0,0.0,0.0,1.5930931129603276,0.0,0.0,-0.005722360334991192,0.0,-0.3314191088573093,-0.2680866261970203,0.21468526591999648,-1.2216557790084033,-0.47099326746958486
0.0,1.0913785171683819,0.1426606804710202,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,0.50428269899171,0.0,0.0,0.0,0.3639278087348269,0.0,0.0,0.18184115010226007,0.0,-0.3314191088573093,-1.5387473688879436,-0.15162983410854824,-0.984483793582985,-0.7188296287645805
0.0,-0.024955936380371014,-0.47830419747976943,0.0,-0.8812869377601523,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,-1.1867883480028443,0.0,1.0,0.0,-0.7633130547584792,0.0,0.0,-0.6721673719023094,0.0,3.017327526610859,-1.5387473688879436,-0.9744005866274252,0.10989563271621486,-0.2770650804308579
0.0,-0.024955936380371014,0.9614281939553841,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.5538423687154223,0.0,0.0,0.0,-0.22149771134256915,0.0,0.0,0.5077511107771406,0.0,-0.3314191088573093,-0.2680866261970203,-0.8224735705353439,-0.8095090980491159,-0.7988527468709736
0.0,0.3997496267618755,0.9105360248966428,0.0,-0.8812869377601523,0.0,-0.4721943118152499,1.0,0.0,0.0,0.0,0.0318109232958093,0.0,0.0,0.0,0.35401650104469173,0.0,0.0,0.24928882841233058,0.0,-0.3314191088573093,-0.2680866261970203,0.45547577950666085,0.8373568476489115,0.9119203859756578
0.0,-0.024955936380371014,1.012284876527246,0.0,-0.8812869377601523,0.0,-0.774104125217593,0.0,0.0,0.0,0.0,1.6050136387431313,0.0,0.0,0.0,0.8879963840054131,0.0,0.0,-0.7487517422821404,0.0,-0.3314191088573093,-0.2680866261970203,1.7432668562126863,0.5995769003604754,0.9820241942674308
0.0,-0.5308106767876682,2.0224192499250493,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.2660705967366549,0.0,0.0,1.0,0.36266264399316933,0.0,0.0,-1.0883394810962803,0.0,-0.3314191088573093,-0.2680866261970203,-0.31323404894621226,-0.19412694190831625,-0.007001706313697636
0.0,-0.024955936380371014,0.03960240911213558,0.0,-0.8812869377601523,1.0,1.7166518353517373,0.0,0.0,0.0,0.0,0.45960980716230754,0.0,0.0,0.0,0.01031397326351342,0.0,0.0,-0.9760773452295091,0.0,-0.3314191088573093,-0.2680866261970203,0.39769072522813126,0.02070337315123351,0.01773511291953162
0.0,-0.024955936380371014,1.1646451555548645,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,1.2179900865564404,0.0,0.0,0.0,0.9731674432143107,0.0,0.0,-0.25715846938755116,0.0,-0.3314191088573093,1.1157811294741997,0.9514119772051141,-0.08250423764879845,0.3811111532359253
0.0,-0.024955936380371014,-0.2706030074004629,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.27489161830958575,0.0,0.0,0.0,-0.9944380338815929,0.0,0.0,-0.9133019089968359,0.0,-0.3314191088573093,0.5270545466396656,-0.2731255706864639,-0.09346467990823196,-0.5469450472247659
0.0,-1.1610149548472792,1.012284876527246,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.2544377754418232,0.0,0.0,0.0,0.2092095729422168,0.0,0.0,1.1048504078216668,0.0,-0.3314191088573093,-0.2680866261970203,-0.6227596564427266,-0.8544249071959222,-0.6638135068317619
0.0,-1.1610149548472792,-0.8436263901340093,0.0,1.1347042117083506,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,0.41053597552297033,0.0,0.0,0.0,0.25202234160043996,0.0,0.0,-0.045663805845375445,0.0,-0.3314191088573093,1.1157811294741997,0.3584543301881531,0.02400254899892496,0.13593487274160865
0.0,0.3997496267618755,2.273012759105512,0.0,-0.8812869377601523,0.0,1.7166518353517373,0.0,0.0,0.0,0.0,1.8138651346905867,0.0,0.0,0.0,1.2949985410139258,0.0,0.0,-0.8502396687701632,0.0,-0.3314191088573093,-0.2680866261970203,0.6442597498708104,-1.1128636992870522,-0.4766252247273692
0.0,-2.008930784309938,0.4508543122646348,0.0,1.1347042117083506,0.0,-0.774104125217593,0.0,0.0,0.0,0.0,0.14646384691187192,0.0,0.0,0.0,0.07560362290124416,0.0,0.0,0.14148814398167808,0.0,-0.3314191088573093,0.5270545466396656,0.6704689287276138,1.0438097677711216,0.9391698074603066
0.0,-0.024955936380371014,0.6555313641468361,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,1.0322937533172767,0.0,0.0,0.0,0.78212181022994,0.0,0.0,0.24928882841233058,0.0,-0.3314191088573093,-0.2680866261970203,0.4369383263910165,-0.64528453868928,-0.23550318312393043
0.0,-0.024955936380371014,0.03960240911213558,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,-0.17579338985890386,0.0,0.0,0.0,-0.5763908886681227,0.0,0.0,-0.569440397323212,0.0,-0.3314191088573093,-0.2680866261970203,-0.14077580136986945,0.009708486146562764,-0.26951200762456684
0.0,1.0913785171683819,-1.0535029498605113,0.0,-0.8812869377601523,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,0.7875422057387591,0.0,0.0,0.0,1.3117410427647413,0.0,0.0,-0.36192454022605475,0.0,-0.3314191088573093,-1.5387473688879436,0.7687946135499736,0.18495553648150778,0.8030915737147114
0.0,-0.024955936380371014,-1.369963581840396,0.0,1.1347042117083506,0.0,-0.4721943118152499,0.0,0.0,0.0,0.0,0.4163463537771654,0.0,0.0,0.0,0.5660538632841908,0.0,0.0,-0.5048842991327748,0.0,-0.3314191088573093,1.1157811294741997,0.87812042255766,0.9477798134100102,1.1284270537933565
